views_count,images_count,price,seller_rating,seller_reviews_count,seller_online,seller_city,description_length,title_length,title_word_count,title_useless_words_count,title_useless_words_ratio,title_uppercase_count,title_uppercase_ratio,description_word_count,description_useless_words_count,description_useless_words_ratio,description_uppercase_count,description_uppercase_ratio,specs_count,age_days,views_per_day,seller_is_top,publication_day,publication_month,publication_year,source_category_auto,source_category_clothes,source_category_pets,source_category_realty,source_category_rest,source_category_tech,sub_category_Авто и мото,sub_category_Бизнес,sub_category_Дом и ремонт,sub_category_Животные,sub_category_Недвижимость,"sub_category_Одежда, обувь и аксессуары",sub_category_Путешествия и отдых,sub_category_Техника,sub_category_Услуги,sub-sub_category_Авто и мото,sub-sub_category_Автозапчасти,sub-sub_category_Автохимия и ГСМ,sub-sub_category_Азия,sub-sub_category_Аквариумистика и террариумистика,sub-sub_category_Аккумуляторы,sub-sub_category_Аксессуары и бижутерия,sub-sub_category_Аксессуары и корма,"sub-sub_category_Активный отдых, спорт и танцы",sub-sub_category_Аренда домов и коттеджей,sub-sub_category_Аренда катеров и яхт,sub-sub_category_Аренда квартир,sub-sub_category_Аренда помещений,"sub-sub_category_Аудио, видео и автонавигация",sub-sub_category_Бытовая техника,sub-sub_category_Водонагреватели,sub-sub_category_Городские развлечения,sub-sub_category_Гостиницы и хостелы,sub-sub_category_Детский отдых,"sub-sub_category_Домокомплекты, модульные здания",sub-sub_category_Другое,sub-sub_category_Женская одежда и обувь,sub-sub_category_Канцелярия,sub-sub_category_Квартиры посуточно,sub-sub_category_Китай,sub-sub_category_Климатическое и отопительное оборудование,sub-sub_category_Компьютерная техника и периферия,sub-sub_category_Кондиционеры,sub-sub_category_Контейнеры для грузоперевозок,sub-sub_category_Кошки,sub-sub_category_Мужская одежда и обувь,sub-sub_category_Оборудование для бизнеса,sub-sub_category_Отдых в Приморье,"sub-sub_category_Продажа домов, коттеджей и дач",sub-sub_category_Продажа земельных участков,sub-sub_category_Продажа квартир,sub-sub_category_Продажа помещений,sub-sub_category_Россия,sub-sub_category_Сигнализации и охранные устройства,sub-sub_category_Собаки,sub-sub_category_Сопутствующие услуги,sub-sub_category_Спецодежда и средства защиты,sub-sub_category_Судовое снабжение,sub-sub_category_Телефоны и связь,sub-sub_category_Шины и диски
0.04733975794696517,0.21368400243940913,-0.09754819848097471,2.1332783176321746,2.066357509962984,-0.2778594651131057,0.29869605095316976,0.28426913972403095,0.12133089396619208,0.0573840299707501,0.3813457448889587,0.32280061584038283,-0.3724342201918866,-0.4646877668566555,0.27700885592814334,0.34514052344171703,0.6325116165262687,0.5431542985450292,0.8300417822666823,-0.544731256417061,0.7671617912101663,-0.15504879967785054,1.8728834207425478,2.181889479796262,-2.477213878041928,0.19264696337456355,-0.21110016546037455,-0.6980756725957801,2.2734161635370636,-0.420365111907776,-0.43293957638263897,-0.4357151773074247,-0.20439612955674522,-0.43986667115279227,-0.08796935290617332,2.2734161635370636,-0.420365111907776,-0.43293957638263897,-0.41189886943607235,-0.4357151773074247,-0.124891634136544,-0.05065862196575853,-0.12836958784746627,-0.05852057359806529,-0.10170952554312154,-0.14148288391315375,-0.07173421497882154,-0.17801724872907798,2.5240976966809225,-0.09276773134741388,-0.06545601687906669,-0.06545601687906669,-0.17021393345759914,-0.1176470588235294,-0.11764705882352941,-0.04134491152973615,-0.15356036606559934,-0.22817675595229242,-0.11386203724842306,-0.029222781609340186,-0.08796935290617332,-0.041344911529736156,-0.2577285817251059,-0.029222781609340182,-0.18797789509922808,-0.267016832860924,-0.3153365634011318,-0.10995367214091195,-0.15928536819631242,-0.18055226097374485,-0.06545601687906669,-0.11764705882352941,-0.38164125677900096,-0.05852057359806529,-0.04134491152973615,-0.05852057359806529,-0.2501133016146995,-0.07751505460868312,-0.02922278160934018,-0.029222781609340182,-0.05065862196575853,-0.029222781609340186,-0.23228610490594157,-0.029222781609340182,-0.08796935290617333,-0.02922278160934018
-0.31027420142871975,-0.8871408365011954,-0.09768445227720057,-0.4345359739138412,-0.4654329450340041,-0.2778594651131057,0.29869605095316976,-0.3604196923461908,0.9012201502461409,1.2713566495685646,1.2576932213788792,0.35209046384602904,1.3326161941240944,0.8069261221666937,-0.2920859845956028,-0.3489760448658119,0.19749981289456486,-0.11791240110816151,0.3425811331185856,-0.544731256417061,-0.3239748232178852,-0.09580177971690404,-0.5339360629309895,-0.7294162152732072,0.509100321778211,0.19264696337456355,-0.21110016546037455,1.432509453139257,-0.43986667115279227,-0.420365111907776,-0.43293957638263897,-0.4357151773074247,-0.20439612955674522,-0.43986667115279227,-0.08796935290617332,-0.43986667115279227,-0.420365111907776,2.309791145349539,-0.41189886943607235,-0.4357151773074247,-0.124891634136544,-0.05065862196575853,-0.12836958784746627,-0.05852057359806529,-0.10170952554312154,-0.14148288391315375,-0.07173421497882154,-0.17801724872907798,-0.3961811784523856,-0.09276773134741388,-0.06545601687906669,-0.06545601687906669,-0.17021393345759914,-0.1176470588235294,-0.11764705882352941,-0.04134491152973615,-0.15356036606559934,-0.22817675595229242,-0.11386203724842306,-0.029222781609340186,-0.08796935290617332,-0.041344911529736156,-0.2577285817251059,-0.029222781609340182,-0.18797789509922808,-0.267016832860924,-0.3153365634011318,-0.10995367214091195,-0.15928536819631242,-0.18055226097374485,-0.06545601687906669,-0.11764705882352941,-0.38164125677900096,-0.05852057359806529,-0.04134491152973615,-0.05852057359806529,-0.2501133016146995,-0.07751505460868312,-0.02922278160934018,-0.029222781609340182,-0.05065862196575853,-0.029222781609340186,4.305035810923451,-0.029222781609340182,-0.08796935290617333,-0.02922278160934018
-0.2586825451439415,-0.3367284170308931,-0.09641110221348749,0.0168376320219819,0.41479527767104185,-0.2778594651131057,0.29869605095316976,-0.4943684930304372,1.8544181301438563,1.0285621256490016,1.2576932213788792,0.4985397038742599,1.3326161941240944,0.38305482582557726,-0.4343596947265393,-0.6464545741404671,-0.5093943680069546,0.17842784356395844,1.7074709507332566,2.0771374603007846,-0.33249932801810433,0.08099885127766651,-0.5339360629309895,-0.6129639874704285,0.509100321778211,0.19264696337456355,4.737087712930805,-0.6980756725957801,-0.43986667115279227,-0.420365111907776,-0.43293957638263897,-0.4357151773074247,4.892460547900817,-0.43986667115279227,-0.08796935290617332,-0.43986667115279227,-0.420365111907776,-0.43293957638263897,-0.41189886943607235,-0.4357151773074247,-0.124891634136544,-0.05065862196575853,7.790007094112033,-0.05852057359806529,-0.10170952554312154,-0.14148288391315375,-0.07173421497882154,-0.17801724872907798,-0.3961811784523856,-0.09276773134741388,-0.06545601687906669,-0.06545601687906669,-0.17021393345759914,-0.1176470588235294,-0.11764705882352941,-0.04134491152973615,-0.15356036606559934,-0.22817675595229242,-0.11386203724842306,-0.029222781609340186,-0.08796935290617332,-0.041344911529736156,-0.2577285817251059,-0.029222781609340182,-0.18797789509922808,-0.267016832860924,-0.3153365634011318,-0.10995367214091195,-0.15928536819631242,-0.18055226097374485,-0.06545601687906669,-0.11764705882352941,-0.38164125677900096,-0.05852057359806529,-0.04134491152973615,-0.05852057359806529,-0.2501133016146995,-0.07751505460868312,-0.02922278160934018,-0.029222781609340182,-0.05065862196575853,-0.029222781609340186,-0.23228610490594157,-0.029222781609340182,-0.08796935290617333,-0.02922278160934018
-0.23883960041902683,-1.0935454938025588,-0.09661874587972429,-0.2807345970764496,-0.17504837671893742,-0.2778594651131057,0.29869605095316976,-1.0504005649355463,-2.608281503013629,-2.3705612092248787,-1.3713492080908822,0.015257211781098401,-0.9407843582972135,0.4133313469927999,-1.06036401930266,-0.9439331034151224,-1.6186744672678002,-0.4826388560892322,-0.746080983312164,0.32922498248888754,-0.3410238328183235,-0.1616318018957335,-0.5339360629309895,-0.49651175966764965,0.509100321778211,0.19264696337456355,-0.21110016546037455,-0.6980756725957801,-0.43986667115279227,-0.420365111907776,2.309791145349539,-0.4357151773074247,-0.20439612955674522,-0.43986667115279227,-0.08796935290617332,-0.43986667115279227,-0.420365111907776,-0.43293957638263897,2.427780395146732,-0.4357151773074247,-0.124891634136544,-0.05065862196575853,-0.12836958784746627,-0.05852057359806529,-0.10170952554312154,-0.14148288391315375,-0.07173421497882154,-0.17801724872907798,-0.3961811784523856,-0.09276773134741388,-0.06545601687906669,-0.06545601687906669,-0.17021393345759914,-0.1176470588235294,-0.11764705882352941,-0.04134491152973615,-0.15356036606559934,-0.22817675595229242,-0.11386203724842306,-0.029222781609340186,-0.08796935290617332,-0.041344911529736156,-0.2577285817251059,-0.029222781609340182,-0.18797789509922808,3.745082245510908,-0.3153365634011318,-0.10995367214091195,-0.15928536819631242,-0.18055226097374485,-0.06545601687906669,-0.11764705882352941,-0.38164125677900096,-0.05852057359806529,-0.04134491152973615,-0.05852057359806529,-0.2501133016146995,-0.07751505460868312,-0.02922278160934018,-0.029222781609340182,-0.05065862196575853,-0.029222781609340186,-0.23228610490594157,-0.029222781609340182,-0.08796935290617333,-0.02922278160934018
-0.1987127566419771,-0.3367284170308931,-0.0974592083383018,-0.12358971204694083,-0.13875030567955407,-0.2778594651131057,0.29869605095316976,1.6468849970443502,-0.5285768196004319,-0.1854104939488128,0.3813457448889587,0.4985397038742599,-0.3724342201918866,-0.22247559751887472,1.7637691267964302,2.03085218933143,0.850017518342121,-0.06472312642342204,-0.4211072172134328,-0.544731256417061,5.0038406769190855,-0.1606913730074645,-0.5339360629309895,1.0173672017684743,-4.866265237898039,-3.63417068196564,-0.21110016546037455,-0.6980756725957801,2.2734161635370636,-0.420365111907776,-0.43293957638263897,-0.4357151773074247,-0.20439612955674522,-0.43986667115279227,-0.08796935290617332,2.2734161635370636,-0.420365111907776,-0.43293957638263897,-0.41189886943607235,-0.4357151773074247,-0.124891634136544,-0.05065862196575853,-0.12836958784746627,-0.05852057359806529,-0.10170952554312154,-0.14148288391315375,-0.07173421497882154,-0.17801724872907798,2.5240976966809225,-0.09276773134741388,-0.06545601687906669,-0.06545601687906669,-0.17021393345759914,-0.1176470588235294,-0.11764705882352941,-0.04134491152973615,-0.15356036606559934,-0.22817675595229242,-0.11386203724842306,-0.029222781609340186,-0.08796935290617332,-0.041344911529736156,-0.2577285817251059,-0.029222781609340182,-0.18797789509922808,-0.267016832860924,-0.3153365634011318,-0.10995367214091195,-0.15928536819631242,-0.18055226097374485,-0.06545601687906669,-0.11764705882352941,-0.38164125677900096,-0.05852057359806529,-0.04134491152973615,-0.05852057359806529,-0.2501133016146995,-0.07751505460868312,-0.02922278160934018,-0.029222781609340182,-0.05065862196575853,-0.029222781609340186,-0.23228610490594157,-0.029222781609340182,-0.08796935290617333,-0.02922278160934018
-0.32041615095478726,-0.8871408365011954,-0.0976853421786273,-0.4345359739138412,-0.4654329450340041,-0.2778594651131057,0.29869605095316976,-0.4789499260452002,0.4246211602972833,1.0285621256490016,1.2576932213788792,0.4985397038742599,1.3326161941240944,1.1096913338389196,-0.4130186382068988,-0.3489760448658119,0.5346339607091356,-0.3078740964108025,-0.11238213941963816,-0.544731256417061,-0.3239748232178852,-0.10614649748786295,-0.5339360629309895,-0.7294162152732072,0.509100321778211,0.19264696337456355,-0.21110016546037455,1.432509453139257,-0.43986667115279227,-0.420365111907776,-0.43293957638263897,-0.4357151773074247,-0.20439612955674522,-0.43986667115279227,-0.08796935290617332,-0.43986667115279227,-0.420365111907776,2.309791145349539,-0.41189886943607235,-0.4357151773074247,-0.124891634136544,-0.05065862196575853,-0.12836958784746627,-0.05852057359806529,-0.10170952554312154,-0.14148288391315375,-0.07173421497882154,-0.17801724872907798,-0.3961811784523856,-0.09276773134741388,-0.06545601687906669,-0.06545601687906669,-0.17021393345759914,-0.1176470588235294,-0.11764705882352941,-0.04134491152973615,-0.15356036606559934,-0.22817675595229242,-0.11386203724842306,-0.029222781609340186,-0.08796935290617332,-0.041344911529736156,-0.2577285817251059,-0.029222781609340182,-0.18797789509922808,-0.267016832860924,-0.3153365634011318,-0.10995367214091195,-0.15928536819631242,-0.18055226097374485,-0.06545601687906669,-0.11764705882352941,-0.38164125677900096,-0.05852057359806529,-0.04134491152973615,-0.05852057359806529,-0.2501133016146995,-0.07751505460868312,-0.02922278160934018,-0.029222781609340182,-0.05065862196575853,-0.029222781609340186,4.305035810923451,-0.029222781609340182,-0.08796935290617333,-0.02922278160934018
0.47462450102346165,2.8281429949233448,0.8317659736586261,-0.5248106951010058,-0.5380290871127709,-0.2778594651131057,0.29869605095316976,1.8184165547551117,0.6412570648194913,-0.1854104939488128,-0.4950017316009618,-0.48267020431488616,1.9009663322294212,1.5032861090128138,1.9416112644601005,2.096958529170242,0.7521398625249875,0.672328251350825,0.08260212023960051,0.32922498248888754,-0.3410238328183235,-0.1616318018957335,-0.5339360629309895,-0.49651175966764965,0.509100321778211,0.19264696337456355,-0.21110016546037455,-0.6980756725957801,-0.43986667115279227,2.3788843832962776,-0.43293957638263897,-0.4357151773074247,-0.20439612955674522,-0.43986667115279227,-0.08796935290617332,-0.43986667115279227,2.3788843832962776,-0.43293957638263897,-0.41189886943607235,-0.4357151773074247,-0.124891634136544,-0.05065862196575853,-0.12836958784746627,-0.05852057359806529,-0.10170952554312154,-0.14148288391315375,-0.07173421497882154,-0.17801724872907798,-0.3961811784523856,-0.09276773134741388,-0.06545601687906669,-0.06545601687906669,-0.17021393345759914,-0.1176470588235294,-0.11764705882352941,-0.04134491152973615,-0.15356036606559934,-0.22817675595229242,-0.11386203724842306,-0.029222781609340186,-0.08796935290617332,-0.041344911529736156,-0.2577285817251059,-0.029222781609340182,-0.18797789509922808,-0.267016832860924,-0.3153365634011318,-0.10995367214091195,-0.15928536819631242,-0.18055226097374485,-0.06545601687906669,-0.11764705882352941,-0.38164125677900096,-0.05852057359806529,-0.04134491152973615,-0.05852057359806529,3.998187995377008,-0.07751505460868312,-0.02922278160934018,-0.029222781609340182,-0.05065862196575853,-0.029222781609340186,-0.23228610490594157,-0.029222781609340182,-0.08796935290617333,-0.02922278160934018
-0.18460221817092665,-0.8871408365011954,-0.0969064806743667,-0.544871744253709,-0.5652526403923083,-0.2778594651131057,0.29869605095316976,-0.6003711410539415,0.2946396175839585,0.5429730778098759,0.3813457448889587,0.015257211781098401,0.7642660560187673,0.6252669951633579,-0.6050881468836632,-0.8117204237374979,-0.9444061716386587,-0.34586643547133067,-0.11238213941963816,-0.544731256417061,-0.2728277944165703,-0.11178907081747691,-0.5339360629309895,2.065437251993483,-0.08816251818581682,0.19264696337456355,-0.21110016546037455,-0.6980756725957801,-0.43986667115279227,-0.420365111907776,-0.43293957638263897,2.295077270843922,-0.20439612955674522,-0.43986667115279227,-0.08796935290617332,-0.43986667115279227,-0.420365111907776,-0.43293957638263897,-0.41189886943607235,2.295077270843922,-0.124891634136544,-0.05065862196575853,-0.12836958784746627,-0.05852057359806529,-0.10170952554312154,-0.14148288391315375,-0.07173421497882154,-0.17801724872907798,-0.3961811784523856,-0.09276773134741388,-0.06545601687906669,-0.06545601687906669,-0.17021393345759914,-0.1176470588235294,-0.11764705882352941,-0.04134491152973615,-0.15356036606559934,-0.22817675595229242,-0.11386203724842306,-0.029222781609340186,-0.08796935290617332,-0.041344911529736156,-0.2577285817251059,-0.029222781609340182,-0.18797789509922808,-0.267016832860924,3.1712148734491183,-0.10995367214091195,-0.15928536819631242,-0.18055226097374485,-0.06545601687906669,-0.11764705882352941,-0.38164125677900096,-0.05852057359806529,-0.04134491152973615,-0.05852057359806529,-0.2501133016146995,-0.07751505460868312,-0.02922278160934018,-0.029222781609340182,-0.05065862196575853,-0.029222781609340186,-0.23228610490594157,-0.029222781609340182,-0.08796935290617333,-0.02922278160934018
-0.08759226618245478,-0.3367284170308931,-0.09651986794342104,-0.5047496459483025,-0.5198800515930792,-0.2778594651131057,0.29869605095316976,-0.23610749602771755,0.684584245723933,0.0573840299707501,0.3813457448889587,0.32280061584038283,-0.6566092892445501,-0.9188355843649946,-0.24940387155632182,-0.018444345671750503,1.0566481250671804,-0.30027562859869683,-0.29111771077394033,-0.544731256417061,-0.17053373681394046,-0.13153807747112575,-0.5339360629309895,0.668010518360138,-0.08816251818581682,0.19264696337456355,-0.21110016546037455,1.432509453139257,-0.43986667115279227,-0.420365111907776,-0.43293957638263897,-0.4357151773074247,-0.20439612955674522,2.2734161635370636,-0.08796935290617332,-0.43986667115279227,-0.420365111907776,-0.43293957638263897,-0.41189886943607235,-0.4357151773074247,-0.124891634136544,-0.05065862196575853,-0.12836958784746627,-0.05852057359806529,-0.10170952554312154,-0.14148288391315375,-0.07173421497882154,-0.17801724872907798,-0.3961811784523856,-0.09276773134741388,-0.06545601687906669,-0.06545601687906669,-0.17021393345759914,-0.1176470588235294,-0.11764705882352941,-0.04134491152973615,-0.15356036606559934,-0.22817675595229242,-0.11386203724842306,-0.029222781609340186,-0.08796935290617332,-0.041344911529736156,-0.2577285817251059,-0.029222781609340182,-0.18797789509922808,-0.267016832860924,-0.3153365634011318,-0.10995367214091195,-0.15928536819631242,-0.18055226097374485,-0.06545601687906669,-0.11764705882352941,2.6202617831202546,-0.05852057359806529,-0.04134491152973615,-0.05852057359806529,-0.2501133016146995,-0.07751505460868312,-0.02922278160934018,-0.029222781609340182,-0.05065862196575853,-0.029222781609340186,-0.23228610490594157,-0.029222781609340182,-0.08796935290617333,-0.02922278160934018
-0.12022288639675895,-1.0935454938025588,-0.09731089143384694,0.3478449430415855,0.30590106455289184,-0.2778594651131057,0.29869605095316976,-0.6765003155435492,-1.1351573522626144,-0.9137940657075014,-0.4950017316009618,0.015257211781098401,-0.3724342201918866,0.11056613532057401,-0.6833386874556783,-0.5142418944628426,1.0457728299763878,-0.34586643547133067,0.0013586787149177497,-0.544731256417061,-0.3069258136174469,-0.027150470873267597,1.8728834207425478,-0.9623206708787647,0.509100321778211,0.19264696337456355,-0.21110016546037455,1.432509453139257,-0.43986667115279227,-0.420365111907776,-0.43293957638263897,-0.4357151773074247,-0.20439612955674522,2.2734161635370636,-0.08796935290617332,-0.43986667115279227,-0.420365111907776,-0.43293957638263897,-0.41189886943607235,-0.4357151773074247,-0.124891634136544,-0.05065862196575853,-0.12836958784746627,-0.05852057359806529,-0.10170952554312154,-0.14148288391315375,-0.07173421497882154,-0.17801724872907798,-0.3961811784523856,-0.09276773134741388,-0.06545601687906669,-0.06545601687906669,-0.17021393345759914,-0.1176470588235294,-0.11764705882352941,-0.04134491152973615,-0.15356036606559934,-0.22817675595229242,-0.11386203724842306,-0.029222781609340186,-0.08796935290617332,-0.041344911529736156,-0.2577285817251059,-0.029222781609340182,-0.18797789509922808,-0.267016832860924,-0.3153365634011318,-0.10995367214091195,-0.15928536819631242,-0.18055226097374485,-0.06545601687906669,-0.11764705882352941,2.6202617831202546,-0.05852057359806529,-0.04134491152973615,-0.05852057359806529,-0.2501133016146995,-0.07751505460868312,-0.02922278160934018,-0.029222781609340182,-0.05065862196575853,-0.029222781609340186,-0.23228610490594157,-0.029222781609340182,-0.08796935290617333,-0.02922278160934018
